container	path_id	type	field_path	value
resources.assets	8312	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.dialogText	I suppose you're right.▸▸▸▸▸▸▸▸▸▸ There's still a lot I would fix about me if I could though...
resources.assets	8312	MonoBehaviour	steps[3].dialogLine.dialogText	My boobs are small,▸▸▸▸▸▸▸▸▸▸ I have no butt,▸▸▸▸▸▸▸▸▸▸ my eyes look weird...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ and don't even get me started on my ugly nose...
resources.assets	8312	MonoBehaviour	steps[4].dialogLine.dialogText	[hhhhhh]▸▸▸▸▸▸▸▸▸▸I don't know...▸▸▸▸▸▸▸▸▸▸ I suppose I should feel lucky just to have what I have...
resources.assets	8313	MonoBehaviour	steps[0].dialogLine.dialogText	Is it okay▸▸▸▸▸ if I ask you something▸▸ kind of...▸▸▸▸▸▸▸▸▸▸ embarrassing?
resources.assets	8313	MonoBehaviour	steps[1].dialogLine.dialogText	Do you know how to use...▸▸▸▸▸ ummm,▸▸▸▸▸ a...▸▸ a vibrator?
resources.assets	8313	MonoBehaviour	steps[2].dialogLine.dialogText	A friend bought one for me,▸▸▸▸▸ but,▸▸▸▸▸▸▸▸▸▸ I've never used anything like THAT before...
resources.assets	8313	MonoBehaviour	steps[3].dialogOptions[0].dialogOptionText	I would be MORE than happy to show you how, up close...
resources.assets	8313	MonoBehaviour	steps[3].dialogOptions[0].steps[0].dialogLine.dialogText	[hahahahahaha]▸▸▸▸▸[hhhh]▸▸▸▸▸▸▸▸▸▸I'm not sure if that that would be very appropriate...
resources.assets	8313	MonoBehaviour	steps[3].dialogOptions[1].dialogOptionText	Sorry, but I don't really use toys. I prefer the real thing.
resources.assets	8313	MonoBehaviour	steps[3].dialogOptions[1].steps[0].dialogLine.dialogText	Oh,▸▸▸▸▸ that's okay,▸▸▸▸▸ heh...▸▸▸▸▸▸▸▸▸▸ I'll probably just get rid of it anyway.
resources.assets	8313	MonoBehaviour	steps[3].dialogOptions[2].dialogOptionText	It's pretty easy actually. You just kinda jam it in there.
resources.assets	8313	MonoBehaviour	steps[3].dialogOptions[2].steps[0].dialogLine.dialogText	J-▸▸▸▸▸jam it in there!?▸▸▸▸▸▸▸▸▸▸ Oh gosh...▸▸▸▸▸▸▸▸▸▸ are you sure?▸▸▸▸▸▸▸▸▸▸ That sounds painful...
resources.assets	8313	MonoBehaviour	steps[4].dialogLine.dialogText	I don't know...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ just talking about it makes me embarrassed!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I don't think sex toys are for me...
resources.assets	8314	MonoBehaviour	steps[0].dialogLine.dialogText	How come people say I ain't smart?▸▸[hh]▸▸ I'm smart!▸▸▸▸▸[hh] I got my GED and everything.▸▸▸▸▸ Go ahead,[hh]▸ ask▸▸ me▸▸ anything!
resources.assets	8314	MonoBehaviour	steps[1].dialogOptions[0].dialogOptionText	What's two plus two?
resources.assets	8314	MonoBehaviour	steps[1].dialogOptions[0].steps[0].dialogLine.dialogText	Twenty-▸▸two!▸▸▸▸▸▸▸▸▸▸ The trick to that one▸▸[hh] is to remember how much a lap dance cost on Thursday night!
resources.assets	8314	MonoBehaviour	steps[1].dialogOptions[1].dialogOptionText	What's heavier, a ton of feathers or a ton of bricks?
resources.assets	8314	MonoBehaviour	steps[1].dialogOptions[1].steps[0].dialogLine.dialogText	That's▸▸▸ ea▸▸▸sy!▸▸▸▸▸ The bricks,▸▸▸▸▸ duh!▸▸▸▸▸[hh]▸▸▸▸▸ Bricks are way heavier than feathers, sil[h]ly!
resources.assets	8314	MonoBehaviour	steps[1].dialogOptions[2].dialogOptionText	What's the formula for finding the area of a hexagon?
resources.assets	8314	MonoBehaviour	steps[1].dialogOptions[2].steps[0].dialogLine.dialogText	Uhhhh...▸▸[hh]▸▸▸▸▸ trick question![hh]▸▸▸▸▸ There ain't no such thing as hexa-ma-gon!
resources.assets	8314	MonoBehaviour	steps[2].dialogLine.dialogText	See!?▸▸[hh]▸▸▸ I am TOO smart!▸▸[hh]▸▸ I'm VERY smart!
resources.assets	8315	MonoBehaviour	steps[0].dialogLine.dialogText	Last night[hh] this man at work said I remind him of a blow up doll,[hh] with nothin' in my head...[h]
resources.assets	8315	MonoBehaviour	steps[1].dialogLine.dialogText	I didn't think that was a very nice thing to say to me!▸▸▸▸▸▸▸ Can you believe that?
resources.assets	8315	MonoBehaviour	steps[2].dialogOptions[0].dialogOptionText	That's a horrible thing to say. Just awful!
resources.assets	8315	MonoBehaviour	steps[2].dialogOptions[0].steps[0].dialogLine.dialogText	It just ain't right!▸▸[hh]▸▸ You're supposta be nice to a lady...
resources.assets	8315	MonoBehaviour	steps[2].dialogOptions[1].dialogOptionText	You know who you remind ME of? Albert Einstein!
resources.assets	8315	MonoBehaviour	steps[2].dialogOptions[1].steps[0].dialogLine.dialogText	Oh!▸▸▸▸▸[hh]▸▸▸▸▸ Who's that?▸▸▸[hh]▸▸ Is that a girl?▸▸▸▸▸ I hope she's pretty!
resources.assets	8315	MonoBehaviour	steps[2].dialogOptions[2].dialogOptionText	Well... I mean... if the shoe fits...
resources.assets	8315	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.dialogText	[heh]Huh?▸▸▸▸▸[hh] What's my shoes got to do with it?▸▸▸▸▸ You think he woulda been nice if I wore a different pair?
resources.assets	8315	MonoBehaviour	steps[3].dialogLine.dialogText	I don't like it none too much when people are mean like that.▸▸▸▸▸▸▸▸▸▸ There just ain't no reason for it!
resources.assets	8316	MonoBehaviour	steps[0].dialogLine.dialogText	[UU]Uhh[hh]hh...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ what were we talkin' about?
resources.assets	8316	MonoBehaviour	steps[1].dialogOptions[0].dialogOptionText	We weren't talking about anything...
resources.assets	8316	MonoBehaviour	steps[1].dialogOptions[0].steps[0].dialogLine.dialogText	Oh,[ho] wait!▸▸▸[hh]▸▸ I remember now![hh] It's...▸▸▸▸▸ uhh[hh]hh...▸▸
resources.assets	8316	MonoBehaviour	steps[1].dialogOptions[1].dialogOptionText	How to solve the global climate crisis.
resources.assets	8316	MonoBehaviour	steps[1].dialogOptions[1].steps[0].dialogLine.dialogText	Huh?[hh]▸▸▸▸▸[hh] I don't know nothin' about no climate...[hh]▸▸ alls I know about is...▸▸▸▸▸ uhh[hh]hh...
resources.assets	8316	MonoBehaviour	steps[1].dialogOptions[2].dialogOptionText	I think you were about to show me your boobs.
resources.assets	8316	MonoBehaviour	steps[1].dialogOptions[2].steps[0].dialogLine.dialogText	Oh![h]▸▸ Ok▸▸ay,▸▸▸▸▸ sure!▸▸▸▸▸[hh]▸▸ But,▸▸▸ you gotta pay for that, sil[h]ly.▸▸▸▸▸▸▸▸▸▸ How aboooout...▸▸▸▸▸ uhh[hh]hh...▸▸
resources.assets	8316	MonoBehaviour	steps[2].dialogLine.dialogText	Oh▸▸▸▸▸ shoot...[t]▸▸▸▸▸▸▸▸▸▸ I forgot what we were talkin' about again...[h]
resources.assets	8317	MonoBehaviour	steps[0].dialogLine.dialogText	Look,▸▸▸▸▸ I-I know we been hangin' out▸▸ and shit...▸▸▸▸▸ I just-▸▸▸▸▸▸▸▸▸▸ don't try to be gettin' like,▸▸ attached▸▸ or nothin'...
resources.assets	8317	MonoBehaviour	steps[1].dialogLine.dialogText	I'm just sayin',▸▸ like,▸▸▸ this shit is strictly casual,▸▸▸▸▸ okay?
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[0].dialogOptionText	Works for me!
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[0].steps[0].dialogLine.dialogText	Cool, cool...▸▸▸▸▸ I'm glad we have an understanding about that.
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[1].dialogOptionText	Aww, but, I kinda like you...
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[1].steps[0].dialogLine.dialogText	Naahhhh,▸▸ you need to just forget about that shit now.▸▸▸▸▸ It ain't happenin'.
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[2].dialogOptionText	What compelled you to say that?
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.dialogText	'Cause some dudes be tryna get all serious about shit,▸▸ that's why.
resources.assets	8317	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.yuriDialogText	'Cause some chicks be tryna get all serious about shit,▸▸ that's why.
resources.assets	8317	MonoBehaviour	steps[3].dialogLine.dialogText	I been fucked over too many times,▸▸▸▸▸▸▸▸ so I know the deal.▸▸▸▸▸▸▸▸▸▸ It's better to just keep your distance from people...
resources.assets	8318	MonoBehaviour	steps[0].dialogLine.dialogText	Aye,▸▸▸▸▸ don't take this in a bad way or nothing, but,▸▸▸▸▸ you seem kinda like...▸▸▸▸▸ normal,▸▸▸▸▸ ya know?
resources.assets	8318	MonoBehaviour	steps[1].dialogLine.dialogText	It makes me kinda wonder, like,▸▸▸▸▸▸▸▸ how you grew up.▸▸▸▸▸▸▸▸▸▸▸▸▸ Your parents must still be together,▸▸ yeah?
resources.assets	8318	MonoBehaviour	steps[2].dialogOptions[0].dialogOptionText	Yeah, my parents are still quite happily married.
resources.assets	8318	MonoBehaviour	steps[2].dialogOptions[0].steps[0].dialogLine.dialogText	For real?▸▸▸▸▸ Shit,▸▸ that's so cool.▸▸▸▸▸ I wish I could say the same, but...▸▸ nah.
resources.assets	8318	MonoBehaviour	steps[2].dialogOptions[1].dialogOptionText	They're together, but who knows for how much longer.
resources.assets	8318	MonoBehaviour	steps[2].dialogOptions[1].steps[0].dialogLine.dialogText	Hey,▸▸▸▸▸▸▸▸ at least they're tryna work it out.▸▸▸▸▸▸▸▸▸▸ That's a lot more than I can say for my parents.
resources.assets	8318	MonoBehaviour	steps[2].dialogOptions[2].dialogOptionText	Actually, no. They got divorced when I was younger.
resources.assets	8318	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.dialogText	Ahh,▸▸▸▸▸ shit...▸▸▸▸▸▸▸ sorry to bring it up...▸▸▸▸▸▸▸ but aye,▸▸▸▸▸▸▸ at least you still got a dad.
resources.assets	8318	MonoBehaviour	steps[3].dialogLine.dialogText	My dad left when I was young,▸▸▸▸▸ and we ain't seen him since.▸▸▸▸▸▸▸▸▸▸ It was just me, my mom and my brothers.
resources.assets	8318	MonoBehaviour	steps[4].dialogLine.dialogText	It wasn't easy,▸▸▸▸▸ money was tight..▸▸▸▸▸ but we learned to do whatever we had to do▸▸▸ to get by.
resources.assets	8319	MonoBehaviour	steps[0].dialogLine.dialogText	Aye▸▸ listen,▸▸▸▸▸ we're cool and everything,▸▸ but,▸▸▸▸▸ I just gotta warn you fair and square...
resources.assets	8319	MonoBehaviour	steps[1].dialogLine.dialogText	Don't ever try to do nothin' to fuck me over, o▸▸kay?▸▸▸▸▸ That would not be a good idea.
resources.assets	8319	MonoBehaviour	steps[2].dialogLine.dialogText	When I was locked up,▸▸ there was this bitch who couldn't keep her mouth shut...▸▸▸▸▸ so you know what I did?
resources.assets	8319	MonoBehaviour	steps[3].dialogLine.dialogText	When I got out,▸▸▸▸▸ I found out where the bitch lived,▸▸▸▸▸ I trashed her place and I fucked her boyfriend.
resources.assets	8319	MonoBehaviour	steps[3].dialogLine.yuriDialogText	When I got out,▸▸▸▸▸ I found out where the bitch lived,▸▸▸▸▸ I trashed her place and I fucked her girlfriend.
resources.assets	8319	MonoBehaviour	steps[4].dialogOptions[0].dialogOptionText	Wow... a bit overkill, don't you think?
resources.assets	8319	MonoBehaviour	steps[4].dialogOptions[0].steps[0].dialogLine.dialogText	Pssh,▸▸ whatever...▸▸▸▸▸ that fuckin' bitch had it coming.
resources.assets	8319	MonoBehaviour	steps[4].dialogOptions[1].dialogOptionText	Good, it sounds like she deserved it.
resources.assets	8319	MonoBehaviour	steps[4].dialogOptions[1].steps[0].dialogLine.dialogText	That bitch is lucky I stopped there.▸▸▸▸▸ She got off easy.
resources.assets	8319	MonoBehaviour	steps[4].dialogOptions[2].dialogOptionText	Note to self... never piss off Nora.
resources.assets	8319	MonoBehaviour	steps[4].dialogOptions[2].steps[0].dialogLine.dialogText	You're god damn right never piss off Nora...
resources.assets	8319	MonoBehaviour	steps[5].dialogLine.dialogText	Aye,▸▸▸▸▸▸▸▸▸▸ if someone fucks with me,▸▸▸▸▸ I'm gonna fuck them twice as hard back.▸▸▸▸▸ I don't take no shit from nobody.
resources.assets	8320	MonoBehaviour	steps[0].dialogLine.dialogText	Ughh,▸▸▸▸▸ there goes my phone again.▸▸▸▸▸▸▸▸▸▸ My husband's been trying to call me nonstop.▸▸▸▸▸▸▸▸▸▸ That▸▸▸ man...▸▸[hh]
resources.assets	8320	MonoBehaviour	steps[1].dialogLine.dialogText	I specifically told him I needed some time AWAY from him and the kids!
resources.assets	8320	MonoBehaviour	steps[2].dialogOptions[0].dialogOptionText	Why don't you just answer the phone?
resources.assets	8320	MonoBehaviour	steps[2].dialogOptions[0].steps[0].dialogLine.dialogText	He'll be fine without me for a while.▸▸▸▸▸ He sees quite▸▸▸ enough of me at home.
resources.assets	8320	MonoBehaviour	steps[2].dialogOptions[1].dialogOptionText	Why exactly are you still with him?
resources.assets	8320	MonoBehaviour	steps[2].dialogOptions[1].steps[0].dialogLine.dialogText	Well,▸▸ he's a good father to my kids...▸▸▸▸▸▸▸▸▸▸▸▸ and the nine figure bank account doesn't hurt!
resources.assets	8320	MonoBehaviour	steps[2].dialogOptions[2].dialogOptionText	Have you considered filing for a divorce?
resources.assets	8320	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.dialogText	...and lose access to the joint bank account?▸▸▸▸▸▸▸▸▸▸ I've worked FAR too hard for that.
resources.assets	8320	MonoBehaviour	steps[3].dialogLine.dialogText	Don't get me wrong,▸▸▸▸▸▸▸ my▸▸ husband's a good man...▸▸▸▸▸▸▸ he's just▸▸▸▸▸ SOOO▸▸▸▸▸ bo[o]r▸▸▸ing!
resources.assets	8320	MonoBehaviour	steps[4].dialogLine.dialogText	I can't say his money doesn't allow me to have my fun though!
resources.assets	8321	MonoBehaviour	steps[0].dialogLine.dialogText	I▸▸ feel like I can talk to you about this,▸▸▸▸▸▸▸▸▸▸ seeing as we're both in one...
resources.assets	8321	MonoBehaviour	steps[1].dialogLine.dialogText	Do you know▸▸ WHY▸▸▸▸▸ I prefer to have sugar relationships?
resources.assets	8321	MonoBehaviour	steps[2].dialogOptions[0].dialogOptionText	I don't know, why?
resources.assets	8321	MonoBehaviour	steps[2].dialogOptions[0].steps[0].dialogLine.dialogText	It's because they're so easy and straight forward!
resources.assets	8321	MonoBehaviour	steps[2].dialogOptions[1].dialogOptionText	Because you can get people way younger than you?
resources.assets	8321	MonoBehaviour	steps[2].dialogOptions[1].steps[0].dialogLine.dialogText	Yes,▸▸▸▸▸ that's certainly a nice plus...▸▸▸▸▸▸▸▸▸▸ but it's hardly the main reason.
resources.assets	8321	MonoBehaviour	steps[2].dialogOptions[2].dialogOptionText	Because you're guaranteed to get laid?
resources.assets	8321	MonoBehaviour	steps[2].dialogOptions[2].steps[0].dialogLine.dialogText	[heh]Well,▸▸▸▸▸ there's that part of it...▸▸▸▸▸▸▸▸▸▸ but there's another reason...
resources.assets	8321	MonoBehaviour	steps[3].dialogLine.dialogText	It's the simple transactional nature of it that attracts me.▸▸▸▸▸▸▸▸▸▸ I pay,▸▸ and I get what I want!
resources.assets	8321	MonoBehaviour	steps[4].dialogLine.dialogText	You don't have to worry about getting tied up in any of that...▸▸▸▸▸ em▸▸otional▸▸▸▸▸ non▸▸▸sense.[s]
resources.assets	8322	MonoBehaviour	steps[0].dialogLine.dialogText	Can you believe my good for nothing husband bought me a USED convertible for our last anniversary?
resources.assets	8322	MonoBehaviour	steps[1].dialogLine.dialogText	Honestly...▸▸▸▸▸▸▸▸ US▸▸ED!▸[h]▸▸▸▸▸▸▸▸▸ The audacity of that man sometimes, I swear...
resources.assets	8322	MonoBehaviour	steps[2].dialogOptions[0].dialogOptionText	Most people would be lucky to get any car at all.
resources.assets	8322	MonoBehaviour	steps[2].dialogOptions[0].steps[0].dialogLine.dialogText	Well, that's just it...▸▸▸▸▸ I'm not most people.
resources.assets	8322	MonoBehaviour	steps[2].dialogOptions[1].dialogOptionText	I'll take it if you don't want it...
